"","row","col","value"
"207","D523ROV2LPC3.15","D522ROV1PC202.0",0.917175496337191
"208","D523ROV2LPC2.15","D522ROV1PC202.0",0.907016880772906
"209","D517ROV2LPC1.15","D522ROV1PC202.0",0.816710054145875
"210","D523ROV2LPC1.15","D522ROV1PC202.0",0.894763138337403
"211","D517ROV2PC203.15","D522ROV1PC202.0",0.859481898290689
"212","D517ROV2LPC2.15","D522ROV1PC202.0",0.852018897972184
"213","D519ROV2PC201.15","D522ROV1PC202.0",0.835585093959019
"214","D519ROV3LPC2.15","D522ROV1PC202.0",0.56274530204905
"215","D518ROV3LPC.15","D522ROV1PC202.0",0.839553243444102
"216","D519ROV3PC205.15","D522ROV1PC202.0",0.767946278798174
"217","D519ROV3PC203.15","D522ROV1PC202.0",0.68888289627349
"218","D519ROV3LPC1.15","D522ROV1PC202.0",0.739145132179637
"219","D519ROV3PC204.15","D522ROV1PC202.0",0.704933007750292
"220","D517ROV5PC201.15","D522ROV1PC202.0",0.978224652298545
"221","D517ROV5LPC.15","D522ROV1PC202.0",0.945911880242064
"222","D515ROV1PC201.20","D522ROV1PC202.0",0.850153094808366
"223","D522ROV1PC202.20","D522ROV1PC202.0",0.700666949782355
"224","D522ROV1PC205.20","D522ROV1PC202.0",0.962187918038008
"225","D522ROV1LPC1.20","D522ROV1PC202.0",0.957621403546024
"226","D522ROV1PC203.20","D522ROV1PC202.0",0.723122412145663
"227","D522ROV1PC201.20","D522ROV1PC202.0",0.627860494744665
"228","D522ROV1PC204.20","D522ROV1PC202.0",0.84021785752203
"229","D522ROV1LPC2.20","D522ROV1PC202.0",0.938988639983013
"230","D515ROV1LPC.20","D522ROV1PC202.0",0.915329652829387
"231","D523ROV2LPC1.20","D522ROV1PC202.0",0.885833527975369
"232","D517ROV2LPC2.20","D522ROV1PC202.0",0.894782036309587
"233","D517ROV2LPC1.20","D522ROV1PC202.0",0.878526595179955
"234","D517ROV2PC203.20","D522ROV1PC202.0",0.873546661004353
"235","D523ROV2LPC2.20","D522ROV1PC202.0",0.869244718122943
"236","D523ROV2LPC3.20","D522ROV1PC202.0",0.931436670559507
"237","D519ROV2PC201.20","D522ROV1PC202.0",0.875035354071558
"238","D519ROV3PC203.20","D522ROV1PC202.0",0.753952436564391
"239","D518ROV3LPC.20","D522ROV1PC202.0",0.844567788512581
"240","D519ROV3LPC1.20","D522ROV1PC202.0",0.76637944580104
"241","D519ROV3LPC2.20","D522ROV1PC202.0",0.535370633825247
"242","D519ROV3PC204.20","D522ROV1PC202.0",0.735098630427859
"243","D517ROV5LPC.20","D522ROV1PC202.0",0.960826414693704
"244","D517ROV5PC201.20","D522ROV1PC202.0",0.956985030257989
"245","D522ROV1LPC2.25","D522ROV1PC202.0",0.908319142159465
"246","D522ROV1PC203.25","D522ROV1PC202.0",0.774793077821425
"247","D522ROV1PC201.25","D522ROV1PC202.0",0.470504299819514
"248","D515ROV1LPC.25","D522ROV1PC202.0",0.941765580210213
"249","D522ROV1PC202.25","D522ROV1PC202.0",0.717254060940652
"250","D515ROV1PC201.25","D522ROV1PC202.0",0.901103514173479
"251","D522ROV1PC205.25","D522ROV1PC202.0",0.925924832784797
"252","D522ROV1LPC1.25","D522ROV1PC202.0",0.948703684042892
"253","D522ROV1PC204.25","D522ROV1PC202.0",0.882622359061471
"254","D517ROV2LPC2.25","D522ROV1PC202.0",0.87304342286867
"255","D517ROV2PC203.25","D522ROV1PC202.0",0.880261811232615
"256","D523ROV2LPC3.25","D522ROV1PC202.0",0.920147998725979
"257","D523ROV2LPC1.25","D522ROV1PC202.0",0.852104469688927
"258","D523ROV2LPC2.25","D522ROV1PC202.0",0.893780019110309
"259","D517ROV2LPC1.25","D522ROV1PC202.0",0.91094128888417
"260","D519ROV3PC204.25","D522ROV1PC202.0",0.735702940864211
"261","D519ROV3LPC1.25","D522ROV1PC202.0",0.772663340057331
"262","D519ROV3LPC2.25","D522ROV1PC202.0",0.655729270623208
"263","D518ROV3LPC.25","D522ROV1PC202.0",0.873406094065187
"264","D517ROV5LPC.25","D522ROV1PC202.0",0.973552606433804
"265","D517ROV5PC201.25","D522ROV1PC202.0",0.968727041087164
"266","D515ROV1LPC.30","D522ROV1PC202.0",0.940692217857522
"267","D522ROV1PC202.30","D522ROV1PC202.0",0.674412145663022
"268","D522ROV1LPC1.30","D522ROV1PC202.0",0.926392398343773
"269","D522ROV1LPC2.30","D522ROV1PC202.0",0.928730226138656
"270","D522ROV1PC201.30","D522ROV1PC202.0",0.495074211699756
"271","D522ROV1PC205.30","D522ROV1PC202.0",0.953170824928336
"272","D522ROV1PC204.30","D522ROV1PC202.0",0.907942456736384
"273","D523ROV2LPC3.30","D522ROV1PC202.0",0.953256184308313
